step,tag,value,run
58304,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
61344,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
64384,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L128P__seed_9_1763339523
67424,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L128P__seed_9_1763339523
70464,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
73504,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L128P__seed_9_1763339523
76544,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
79584,0-Episodic-Stats/episodic_length,113.0,Pong1PCB2L128P__seed_9_1763339523
82624,0-Episodic-Stats/episodic_length,68.66666412353516,Pong1PCB2L128P__seed_9_1763339523
125728,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
131808,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L128P__seed_9_1763339523
134848,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
137888,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
140928,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
143968,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L128P__seed_9_1763339523
147008,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L128P__seed_9_1763339523
150048,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L128P__seed_9_1763339523
153088,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L128P__seed_9_1763339523
156128,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L128P__seed_9_1763339523
159168,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L128P__seed_9_1763339523
162208,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
165248,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L128P__seed_9_1763339523
168288,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
205312,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L128P__seed_9_1763339523
