step,tag,value,run
55264,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
61344,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
64384,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
67424,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
70464,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
73504,0-Episodic-Stats/episodic_length,145.57142639160156,Pong1PCB2L4096P__seed_5_1760930166
76544,0-Episodic-Stats/episodic_length,163.6666717529297,Pong1PCB2L4096P__seed_5_1760930166
79584,0-Episodic-Stats/episodic_length,91.28571319580078,Pong1PCB2L4096P__seed_5_1760930166
85664,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
88704,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
91744,0-Episodic-Stats/episodic_length,227.0,Pong1PCB2L4096P__seed_5_1760930166
119648,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
137888,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
143968,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L4096P__seed_5_1760930166
147008,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
150048,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_5_1760930166
153088,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_5_1760930166
156128,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
159168,0-Episodic-Stats/episodic_length,163.6666717529297,Pong1PCB2L4096P__seed_5_1760930166
162208,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
165248,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
168288,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_5_1760930166
171328,0-Episodic-Stats/episodic_length,163.6666717529297,Pong1PCB2L4096P__seed_5_1760930166
174368,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
196192,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
211392,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
214432,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
217472,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
223552,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
226592,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
229632,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
232672,0-Episodic-Stats/episodic_length,163.6666717529297,Pong1PCB2L4096P__seed_5_1760930166
235712,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
238752,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
241792,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
244832,0-Episodic-Stats/episodic_length,189.0,Pong1PCB2L4096P__seed_5_1760930166
247872,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
253952,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
256992,0-Episodic-Stats/episodic_length,227.0,Pong1PCB2L4096P__seed_5_1760930166
260032,0-Episodic-Stats/episodic_length,417.0,Pong1PCB2L4096P__seed_5_1760930166
263072,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
266112,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_5_1760930166
284896,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
287936,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
294016,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
297056,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
300096,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
303136,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
306176,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_5_1760930166
312256,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_5_1760930166
315296,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_5_1760930166
318336,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_5_1760930166
321376,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L4096P__seed_5_1760930166
324416,0-Episodic-Stats/episodic_length,322.0,Pong1PCB2L4096P__seed_5_1760930166
327456,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
333536,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
336576,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_5_1760930166
