step,tag,value,run
64384,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
67424,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
70464,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
73504,0-Episodic-Stats/episodic_length,91.28571319580078,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
76544,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
79584,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
82624,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
85664,0-Episodic-Stats/episodic_length,108.25,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
88704,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
94784,0-Episodic-Stats/episodic_length,227.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
97824,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
140928,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
147008,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
150048,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
153088,0-Episodic-Stats/episodic_length,94.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
156128,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
159168,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
162208,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
165248,0-Episodic-Stats/episodic_length,179.5,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
168288,0-Episodic-Stats/episodic_length,108.25,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
171328,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_trainable_rzz_QLayers_5___seed_6_1761468208
