step,tag,value,run
55264,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
58304,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
61344,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
64384,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
67424,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
70464,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
73504,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
76544,0-Episodic-Stats/episodic_length,195.3333282470703,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
79584,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
82624,0-Episodic-Stats/episodic_length,108.25,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
85664,0-Episodic-Stats/episodic_length,195.3333282470703,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
122688,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
131808,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
134848,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
137888,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
140928,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
147008,0-Episodic-Stats/episodic_length,94.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
153088,0-Episodic-Stats/episodic_length,113.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
156128,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
159168,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
162208,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
165248,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
168288,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
171328,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
174368,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
177408,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
199232,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
211392,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
214432,0-Episodic-Stats/episodic_length,227.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
217472,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
220512,0-Episodic-Stats/episodic_length,227.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
226592,0-Episodic-Stats/episodic_length,163.6666717529297,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
229632,0-Episodic-Stats/episodic_length,179.5,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
232672,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
235712,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
238752,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
241792,0-Episodic-Stats/episodic_length,179.5,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
244832,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
247872,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
250912,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
256992,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
260032,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
269696,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
281856,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
287936,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
294016,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
300096,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
303136,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
306176,0-Episodic-Stats/episodic_length,60.75,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
309216,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
312256,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
315296,0-Episodic-Stats/episodic_length,322.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
318336,0-Episodic-Stats/episodic_length,94.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
321376,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
330496,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
333536,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
336576,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
351776,0-Episodic-Stats/episodic_length,227.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
352320,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
355360,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_entangled_QLayers_2___seed_6_1760974834
