step,tag,value,run
61344,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
64384,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
67424,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
70464,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
73504,0-Episodic-Stats/episodic_length,94.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
76544,0-Episodic-Stats/episodic_length,113.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
79584,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
82624,0-Episodic-Stats/episodic_length,155.75,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
88704,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
91744,0-Episodic-Stats/episodic_length,227.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
94784,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
137888,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
140928,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
143968,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
147008,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
150048,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
153088,0-Episodic-Stats/episodic_length,68.66666412353516,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
156128,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
159168,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
162208,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
168288,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
171328,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
174368,0-Episodic-Stats/episodic_length,227.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
177408,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
183488,0-Episodic-Stats/episodic_length,322.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
208352,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
211392,0-Episodic-Stats/episodic_length,37.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
214432,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
223552,0-Episodic-Stats/episodic_length,147.8333282470703,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
226592,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
232672,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
235712,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
238752,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
241792,0-Episodic-Stats/episodic_length,116.16666412353516,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
244832,0-Episodic-Stats/episodic_length,84.5,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
253952,0-Episodic-Stats/episodic_length,132.0,Pong1PQFM_XObs_separable_QLayers_3___seed_3_1761091611
