step,tag,value,run
67424,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_2_1763344785
70464,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_2_1763344785
73504,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_2_1763344785
76544,0-Episodic-Stats/episodic_length,108.25,Pong1PCB2L336P__seed_2_1763344785
79584,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
82624,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_2_1763344785
85664,0-Episodic-Stats/episodic_length,227.0,Pong1PCB2L336P__seed_2_1763344785
88704,0-Episodic-Stats/episodic_length,322.0,Pong1PCB2L336P__seed_2_1763344785
91744,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
94784,0-Episodic-Stats/episodic_length,179.5,Pong1PCB2L336P__seed_2_1763344785
100864,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L336P__seed_2_1763344785
134848,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
143968,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
147008,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
150048,0-Episodic-Stats/episodic_length,227.0,Pong1PCB2L336P__seed_2_1763344785
153088,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L336P__seed_2_1763344785
156128,0-Episodic-Stats/episodic_length,108.25,Pong1PCB2L336P__seed_2_1763344785
159168,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_2_1763344785
162208,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L336P__seed_2_1763344785
165248,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
168288,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
171328,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
174368,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_2_1763344785
177408,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
183488,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
186528,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
189568,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
214432,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
217472,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_2_1763344785
223552,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_2_1763344785
229632,0-Episodic-Stats/episodic_length,108.25,Pong1PCB2L336P__seed_2_1763344785
232672,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
238752,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
241792,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_2_1763344785
244832,0-Episodic-Stats/episodic_length,227.0,Pong1PCB2L336P__seed_2_1763344785
247872,0-Episodic-Stats/episodic_length,155.75,Pong1PCB2L336P__seed_2_1763344785
250912,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_2_1763344785
253952,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
263072,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
266112,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
269152,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
272192,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_2_1763344785
303136,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
306176,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
309216,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
312256,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
315296,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
318336,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
321376,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
324416,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
327456,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_2_1763344785
330496,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
333536,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
336576,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
339616,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
342656,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
345696,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_2_1763344785
348736,0-Episodic-Stats/episodic_length,179.5,Pong1PCB2L336P__seed_2_1763344785
354816,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
360896,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
363936,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
379680,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
382720,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
388800,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
391840,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
400960,0-Episodic-Stats/episodic_length,163.6666717529297,Pong1PCB2L336P__seed_2_1763344785
404000,0-Episodic-Stats/episodic_length,179.5,Pong1PCB2L336P__seed_2_1763344785
407040,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
410080,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_2_1763344785
413120,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_2_1763344785
416160,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_2_1763344785
419200,0-Episodic-Stats/episodic_length,227.0,Pong1PCB2L336P__seed_2_1763344785
422240,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_2_1763344785
425280,0-Episodic-Stats/episodic_length,322.0,Pong1PCB2L336P__seed_2_1763344785
428320,0-Episodic-Stats/episodic_length,227.0,Pong1PCB2L336P__seed_2_1763344785
431360,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
437440,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L336P__seed_2_1763344785
449600,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
455680,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_2_1763344785
459264,0-Episodic-Stats/episodic_length,227.0,Pong1PCB2L336P__seed_2_1763344785
468384,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
471424,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
474464,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_2_1763344785
477504,0-Episodic-Stats/episodic_length,163.6666717529297,Pong1PCB2L336P__seed_2_1763344785
480544,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L336P__seed_2_1763344785
