step,tag,value,run
64384,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_6_1763344785
67424,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
70464,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
73504,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L336P__seed_6_1763344785
76544,0-Episodic-Stats/episodic_length,108.25,Pong1PCB2L336P__seed_6_1763344785
79584,0-Episodic-Stats/episodic_length,151.0,Pong1PCB2L336P__seed_6_1763344785
82624,0-Episodic-Stats/episodic_length,113.0,Pong1PCB2L336P__seed_6_1763344785
85664,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
88704,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
91744,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
97824,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
103904,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_6_1763344785
131808,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
137888,0-Episodic-Stats/episodic_length,179.5,Pong1PCB2L336P__seed_6_1763344785
143968,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
147008,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L336P__seed_6_1763344785
150048,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
153088,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L336P__seed_6_1763344785
156128,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
159168,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L336P__seed_6_1763344785
162208,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
165248,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_6_1763344785
168288,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
174368,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
177408,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
180448,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_6_1763344785
183488,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
189568,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_6_1763344785
193152,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
201728,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
205312,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_6_1763344785
211392,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_6_1763344785
214432,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
220512,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_6_1763344785
223552,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
226592,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L336P__seed_6_1763344785
229632,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L336P__seed_6_1763344785
